p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
1.419766494167543e-12,-1.1983363822224464,0.721,0.87,4.4404616871584074e-8,1,Mgst1
1.4660623815509916e-12,0.8152537303507574,1,0.848,4.5852567045388814e-8,1,Rnf19b
2.897026061005989e-12,0.8066564660234709,0.869,0.514,9.060738708402331e-8,1,Rai14
3.803079450071914e-12,0.4233992365079996,0.623,0.152,1.189451128804492e-7,1,Hmga1b
3.986155334903465e-12,0.5595878446775995,1,0.935,1.2467099425444078e-7,1,Tagln2
4.655838336555212e-12,0.6147531606714015,0.934,0.659,1.4561599981410083e-7,1,Eea1
5.055234350982739e-12,0.8783403958101205,0.951,0.746,1.5810750956133614e-7,1,Atp2b1
6.080709013788481e-12,0.689349669345214,0.754,0.333,1.9018025511524852e-7,1,Pvr
6.487312813772848e-12,0.5496897881240927,0.984,0.928,2.028971955635596e-7,1,Msn
6.857984050237568e-12,-0.6719287272017376,0.033,0.565,2.1449030915523016e-7,1,Scn7a
8.34213247157248e-12,0.8249066042096018,0.984,0.833,2.609085351809009e-7,1,Rhob
8.787888142362304e-12,0.6309590449683922,0.951,0.891,2.748499895405234e-7,1,Clic1
1.3179095469597603e-11,0.5579610370770407,0.803,0.435,4.1218938990713464e-7,1,Lrrfip1
2.2451028439673285e-11,0.6201577931339763,0.689,0.254,7.021783654792217e-7,1,Itgb3
5.826865219816101e-11,-1.4714125480270819,0.541,0.862,1.8224103661496837e-6,1,Ptx3
5.828834360867102e-11,-0.9710062867100202,0.213,0.696,1.823026234704795e-6,1,Efemp1
5.897912714809598e-11,0.5291450325564738,0.869,0.514,1.8446311806838498e-6,1,Vat1
6.182354643663859e-11,-0.8329905195091434,0.377,0.768,1.9335932383523084e-6,1,Gpm6b
6.508972868847027e-11,-1.0104474268420987,0.246,0.667,2.0357463544605963e-6,1,Emb
7.235015832922524e-11,-1.0623870094942989,0.18,0.667,2.2628235519048486e-6,1,Steap4
